1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8.15,8.6,9.09,8.61,10.5,12.17,9,8.27,7.4,8.98,7.19,6.82,9.67,9.27,5.68,8.51,12.61,9.82,12.15,8.36,7.06,5.77,5.47,5.07
2.74,5.33,9.36,6.26,3.4,3.4,5.41,6.7,4.3,5.28,6.99,2.64,2.04,0.75,1.3,1.43,2.05,1.8,2.56,1.27,1.31,1.63,1.36,2.68
3.55,4.15,3.88,7.7,12.97,12.93,12.23,13.33,16.62,17.64,22.13,21.86,19.32,20.07,21.14,19.39,9.59,8.33,12.82,15.4,12.2,11.72,16.51,10.14
7.79,6.92,6.73,2.9,2.36,8.01,12.16,15.93,12.63,10.56,9.52,7.04,5.84,6.23,4.92,4.51,4.6,6.33,10.2,12.4,12.92,15.54,16.06,16.17
15.29,14.62,12.3,6.63,5.61,6.57,5.12,4.95,3.86,2.99,3.46,2.26,2.8,4.44,4.89,6.28,6.72,5.9,6.53,8.43,6.21,5.24,6.98,6.27
3.72,2.99,3.15,1.78,1.91,1.51,0.92,0.52,1.08,1.06,1.28,3.46,4.38,7.02,7.33,6.95,8.09,6.97,7.09,5.49,4.99,4.39,3.78,3.77
3.92,3.13,2.43,2.39,2.63,3.02,3.96,4.62,12.52,17.46,20.11,21.03,20.21,20.61,20.54,20.44,21.56,19.17,11.8,9.18,6.6,6.1,6.48,6.35
5.48,4.75,3.24,1.86,1.59,2.26,3.34,3.56,5.25,4.82,7.42,12.36,16.22,16.95,17.21,13.44,11.96,11.25,10.93,12.69,11.95,14.38,16.56,16.42
16.57,12.1,15.36,16.37,16.98,14.81,12.36,12.72,16.15,17.43,15.89,12.64,10.8,7.59,6.52,5.29,5.72,7.18,6.84,6.64,7.37,8.72,8.8,6.35
5.08,4.98,5.15,4.87,4.64,4.58,4.42,4.48,4.42,4.61,2.98,1.01,1.3,1.91,2.18,3.15,3.97,2.69,1.42,1.04,1.23,1.06,1.32,1
0.53,0.26,0.46,1.79,3.05,5.54,5.46,2.72,1.66,2.36,3.83,5.57,7.33,7.69,4.77,3.71,5.37,5.62,5.03,5.79,10.88,10.41,9.32,6.91
5.32,5.35,4.37,4.71,4.73,4.78,7.02,9.17,15.01,19.64,16.29,13.04,14.6,16.69,18.14,17.76,20.02,22.7,22.61,22.59,23.43,23.16,24.12,25.16
17.6,11.4,9.35,8.45,8.19,9.14,9.28,11.26,16.11,20.85,22.81,21.91,22.98,21.8,18.86,16.86,16.66,16.73,18.72,18.25,16.62,13.37,10.06,6.2
5.29,5.05,3.97,4.12,3.14,2.35,2.58,2.84,2.14,1.91,1.7,1.54,1.11,0.83,1.2,2.27,2.33,1.8,1.58,1.74,1.64,2.17,3.74,4.74
4.98,3.69,2.1,1.84,1.18,1.21,0.93,0.75,0.72,0.71,0.97,1.39,3.32,6.41,8.28,10.78,11.72,9.97,12.51,12.69,5.7,2.08,1.47,0.64
1.69,0.54,0.85,0.65,0.05,-0.01,-0.01,-0.01,-0.01,0.08,0.03,0.04,0.29,0.13,0.35,0.68,0.93,0.97,0.39,0.19,0.21,0.17,0.29,0.97
0.59,0.68,0.29,0.05,0.03,-0.01,-0.01,-0.01,0.07,0,0.21,0.85,0.12,0.27,0.24,0.47,0.65,0.29,0.01,0.12,0.64,0.07,0.44,3.8
6.62,10.95,9.36,10.36,13.49,18.74,20.98,20.59,17.95,15.21,16.24,18.48,16.76,12.42,12.25,5.43,4.17,0.96,0.41,1.06,4.09,6.49,5.26,5.75
5.22,9.08,9.35,12.88,19.98,15.79,9.99,9.34,6.2,3.88,2.48,3.19,4.72,4.88,5.97,6.51,7.84,8.73,11.83,14.78,15.47,14.65,15.55,16.35
16.52,16.23,13.87,15.44,17.19,13.59,14.95,14.27,15.28,16.32,15.9,15.57,15.45,14.27,17.29,17.41,18.2,16.77,17.27,16.84,15.79,15.29,16.81,14.03
11.75,9.54,11.16,8.98,7.37,5.46,4.76,4.97,2.4,2.3,1.83,1.77,1.92,1.85,1.39,1.4,2.81,2.15,1.51,1.51,0.98,1.14,1.19,0.77
0.15,0.03,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.03,0.09,0.05,0.49,1.14,1.2,0.85,0.83,0.29,0.05,0.01,0.37,1
0.92,1.04,1.26,2,3.01,4.4,5.81,8.59,13.97,17.06,19.77,22.53,24.15,23.54,23.44,20.53,17.69,24.21,26.12,24.08,23.38,22.65,20.81,16.26
14.98,13.39,12.88,12.46,12.53,12.66,11.83,14.24,20.72,21.64,24.26,25.59,25.42,23.73,17.87,18.19,16.69,16.1,14.93,13.63,10.68,7.45,6.32,8.15
8.45,9.14,8.49,6.97,6.19,4.52,3.39,2.36,2.37,2.1,0.56,0.46,2.19,1.97,2.88,4.37,3.72,2.65,4.52,5.19,5.5,5.89,3.87,2
1.45,0.84,0.53,0.29,0.13,0.21,0.68,1.57,1.47,1.31,1.22,1.86,1.38,1.45,1.22,2.2,2.64,2.44,1.81,1.92,2.25,1.91,0.81,-0.01
0.27,1.67,3.5,5.38,7.84,9.31,9.09,8.38,9.76,13.5,14.25,17.9,18.83,15.56,10.97,8.92,8.81,9,8.14,6.65,7.17,12.31,17.57,18.29
17.01,16.68,7.37,3.4,2.99,4.14,4.03,4.46,7.26,19.02,21.56,18.74,16.51,18.37,21.82,23.86,26.41,27.46,27.12,25.26,23.18,21.94,20.19,19.22
14.53,13.77,13.87,12.11,11.97,11.42,11.1,11.59,14.69,19.02,20.93,25.17,25.5,23.61,22.41,20.18,19.75,22.27,24.08,23.16,23.26,23.78,22.22,19.72
17.81,15.09,14.32,12.83,12.46,11.63,10.67,18.03,19.52,20.8,17.32,15.35,12.61,15.74,16.58,17.87,15.53,11.18,8.26,6.24,6.25,4.9,6.05,4.2
2.87,2,1.64,2.07,1.8,2.11,1.95,1.59,1.02,0.85,1.11,2.82,3.94,5.16,4.54,2.3,1.21,0.93,0.43,0.07,0.12,0.46,0.57,0.29
0.24,0.51,0.57,1.15,2.02,2.82,3.38,3.5,3.54,3.57,4.09,7.72,9.33,10.85,11.37,14.2,17.43,19.11,17.8,19.68,21.59,19.77,21.53,21.78
16.92,13.76,13.27,11.45,11.16,11.36,11.36,15.53,20.57,25.3,28.06,27.93,27.33,27.9,28.29,27.26,26.14,26.15,26.23,24.72,14.24,15.56,21.86,24.82
24.17,21.08,19.81,19.05,18.07,18.07,17.3,21.84,28.25,27.19,24.89,23.87,26.17,27.04,27.5,27.57,27.29,26.78,26.63,27.08,23.32,23.61,25.69,26.72
26.94,19.57,16.12,16.01,16.67,15.22,13.47,18.57,18.73,20.73,24.91,26.29,26.06,23.91,24.08,24.03,26.15,26.38,27.89,27.86,27.66,27.69,26.81,22.77
17.53,15.18,14.1,12.69,11.4,12.82,11.33,15.73,19.94,22.07,17.88,12.34,10.94,8.89,7.01,4.19,4.04,5.25,6.91,8.21,6.31,6.44,6.11,4.77
4.16,3.6,4.34,4.99,5.13,5.54,5.76,8.41,10.65,13,13.75,16.44,14.71,12.03,11.29,11.33,13.15,12.98,15.53,17.09,15.93,12.6,12.76,11.72
9.54,7.17,6.35,8.5,9.72,11.16,11.82,13.16,17.41,22.37,22.91,22.57,23.28,22.42,21.53,19.75,17.44,13.75,7.75,3.87,2.52,2.72,3.52,3.14
4.05,4.82,6.48,5.19,7.05,9.28,10.07,7.63,8.17,8.81,8.74,7.14,8.6,8.78,7.72,4.38,3.69,4.35,4.51,4.68,3.61,5.83,6.1,5.54
7.55,9.35,11.95,12.51,11.66,10.69,8.94,5.83,2.27,2.31,2.16,1.46,0.91,1.39,1.43,1.77,2.33,3.23,3.33,2.54,2.77,3.01,5.7,12.32
15.34,18.78,19.75,20.68,21.48,21.37,19.26,18.69,17.25,13.41,9.13,11.55,10.49,14.08,15.76,18.15,24.05,26.22,26.52,24.9,20.87,20.49,17.07,15.79
15.87,16.47,16.06,14.97,15.07,13.9,11.14,8.01,8.94,9.23,11.55,13.4,14.13,14.59,13.32,13.87,14.4,16.52,16.15,15.91,15.2,11.85,10.28,9.88
10.79,9.8,8.46,7.46,9.57,8.38,8.14,6.07,5.59,4.71,4.26,4.78,6.11,7.32,7.73,7.35,8.24,7.39,7.11,8.04,9.25,10.14,9.29,8.64
9.72,9.66,8.1,6.3,7.91,5.71,4.73,4.86,4.73,4.75,5.65,6.43,6.33,7.76,8.01,9.77,9.23,7.14,6.85,7.09,5.85,9.67,11.5,14.93
15.07,13.48,11.35,11.07,8.92,10.17,10.22,9.61,8.64,7.16,6.79,8.19,7.66,9.09,6.8,5.3,6.31,7.14,7.6,6.62,5.33,4.89,6.81,3.86
4.02,4.55,6.38,7.52,6.94,6.68,4.91,2.73,2.13,1.09,0.5,0.72,1.83,2.44,4.49,3.29,2.6,1.98,2.18,2.14,1.19,0.62,0.77,0.88
1.12,1.04,2.68,4.7,5.59,5.92,6.61,5.56,5.57,4.9,3.96,3.62,2.65,3,3.03,2.97,3.01,2.05,1.62,1.42,1.22,1.24,1.25,1.24
1.47,1.52,1.42,1.39,1.37,1.39,1.39,1.18,0.93,0.88,1.19,1.29,1.26,1.29,1.19,1.26,1.42,1.24,1.22,1.19,1.25,1.43,1.32,1.65
1.94,1.49,1.6,1.35,1.38,0.92,0.88,0.92,1.44,1.78,1.43,1.28,1.61,1.76,2.02,1.96,1.7,1.66,2.17,1.96,2.57,2.88,2.91,3.01
3.99,4.49,4.41,4.54,4.32,5.19,6.22,7.88,9.66,13.57,18.54,18.95,19.37,20.98,22.32,23.21,22.85,20.84,18.88,16.49,16.15,14.96,16.09,16.14
15.51,10.83,10.26,10.66,12.38,12.18,14.23,17.24,23.04,25.25,25.23,24.87,23.44,23.28,22.2,19.83,17.75,19.08,21.05,17,14.08,13.22,9.29,5.29
3.14,2.51,2.67,3.09,2.52,2.61,1.49,0.56,1.01,0.75,0.86,1.17,1.31,1.42,2.69,4.39,4.53,6.81,9.82,6.94,5.54,5.3,4.65,5.77
5.78,5.4,5.08,4.5,4.49,5.5,8.37,11.15,13.44,16.09,20.04,19.5,21.01,20.41,19.09,20.78,21.69,22.94,20.03,18.41,16.08,12.44,8.53,8.49
7.1,6.03,7.49,7.64,7.83,8.97,6.21,4.26,4.18,3.16,2.62,3.64,4.64,5.42,5.24,7.08,6.2,5.06,4.7,6.22,5.05,5.3,6.3,4.54
4.16,3.59,3.22,1.69,1.22,2.63,4.5,4.88,5.17,6.11,6.94,8.19,10.38,11.9,10.38,11.4,12.32,12.31,10.85,9.54,6.9,7.23,8.31,9.41
9.65,9.35,6.79,7.35,7.71,8.03,8.07,9.56,11.03,15.41,17.58,21.68,22.6,21.91,20.63,17.58,14.51,12.15,10.51,8.53,7.15,5.89,5.24,4.72
4.22,3.06,2.17,2.2,2.07,2.1,2.56,3.21,3.42,4.04,4.16,3.97,3.13,2.54,1.94,2.06,2.35,2.29,1.96,1.62,1.19,1.12,1.36,1.83
1.91,2.09,2.32,3.4,3.44,3.63,3.27,2.84,2.68,2.99,3.03,3.59,5.05,10.31,15.05,15.55,14.54,15.58,15.91,13.82,13.91,12.12,14.62,12.82
11.62,8.64,6.59,5.91,5.16,5.75,4.98,4.55,3.9,3.73,2.8,3.9,4.75,5.41,6.31,7.07,6.54,4.67,4.75,3.99,4.51,4.89,4.99,3.48
2.16,1.61,2.03,3.69,3.99,5.07,5.26,4.98,4.26,3.27,5.43,6.65,7.95,8.07,3.9,3.63,3.53,3.76,3.46,3.79,5.01,6.37,6.82,3.25
0.8,0.3,0.39,0,-0.02,0.24,0.55,0.77,2.44,4.11,6.08,7.35,9.38,11.42,14.89,16.17,14.97,15.78,16.94,15,17.39,15.19,13.78,17.33
18.52,20.45,16.98,16.81,19.55,18.34,18.26,18.31,16.53,16.54,16.13,15.82,15.14,14.82,14.13,14.34,13.75,11,11.19,10.81,10.98,12.82,15.82,15.9
15.47,15.86,14.32,14.85,14.85,13.45,11.56,8.17,7.49,6.29,8.46,9.47,9.31,7.86,6.2,7.23,8.19,8.01,6.55,5.77,5.75,4.89,3.52,2.14
2.15,1.79,2.11,3.11,4.06,5.47,5.91,6.83,7.66,9.97,12.74,12.96,14.29,14.7,14.68,12.86,11.79,11.52,11.48,9.92,6.25,3.86,2.45,2.11
2.34,1.93,1.68,1.61,1.25,1.09,1.08,0.95,0.99,1.06,1.43,2.16,1.87,2.39,2.56,2.28,1.83,1.56,1.09,0.8,1.32,1.76,1.61,1.31
1.14,0.44,0.09,0.29,1.14,3.96,7.06,10.97,15.94,14.57,11.67,11.82,12.19,15.79,15.26,14.97,11.51,9.13,8.85,8.54,6.34,4.23,3.45,2.65
2.29,1.81,2.04,2.41,1.33,0.79,0.57,0.52,0.12,-0.02,-0.01,0.83,2.78,3.97,5.73,4.95,5.95,4.88,4.9,8.36,12.34,9.7,9.83,7.03
5.41,6.23,6.63,7.27,8.18,6.86,5.54,3.2,1.46,0.5,0.3,0.81,1.98,2.33,3.94,3.53,4.24,5.81,7.4,8.11,8.39,7.28,7.76,9.87
8.21,4.84,3.91,2.55,2.31,1.48,1.73,1.52,1.55,2.36,1.63,1.14,1.21,1.09,1.14,1.04,1.62,1.38,1.04,0.4,0.7,1.28,1.17,1.1
1.04,1.1,1.32,1.83,2.09,3.83,4.34,5.43,7.67,10.49,12.17,12.75,10.43,9.06,8.91,9.13,9.43,8.75,7.52,3.95,3.84,4.94,5.42,5.59
6.1,7.55,6.66,7.1,5.82,5.51,7.13,7.08,10,16.82,20.89,20.69,20.56,20.5,17.69,16.06,15.63,15.98,13.85,11.99,12.54,12.54,10.8,10.51
7.84,9.25,9.51,9.5,8.74,8.31,8.68,12.46,18.61,17.74,19.73,21.79,20.95,18.08,14.41,12.98,11.84,13.84,16.48,16.64,15.05,14.24,15.28,15.08
15.05,14.55,14.59,15.09,14.63,15.73,15.63,16.63,16.75,17.38,17.77,16.52,15.24,17.09,17.22,18.67,17.41,16.68,15.65,14.76,15.59,15.8,14.19,14.03
13.09,12.84,11.66,10.34,9.41,9.41,10.3,12.83,14.77,16.39,18.37,17.44,16.34,13.73,13.72,12.65,10.65,10.14,10.66,8.01,7.92,9.46,12.76,14.32
15.24,15.39,14.25,14.18,14.08,14.05,13.49,14.72,15.13,13.79,10.96,10.34,9.64,7.61,6.35,6.04,6.21,6.17,4.98,5.02,4.49,3.13,2.31,2.13
4.04,3.18,3.72,2.58,1.59,1.79,2.58,2.83,2.96,2.29,1.77,2.15,2.71,3.6,2.87,2.38,2.15,2.74,5.35,3.67,3.83,4.12,5.18,6.38
4.99,7.24,7.39,7.62,7.27,5.49,3.78,4.13,3.24,3.55,3.18,3.46,4.07,6.38,5.67,6.77,7.33,9.68,11.35,12.55,13.24,13.04,9.4,8.3
6.22,3.8,5.68,3.41,2.89,2.76,3.2,3.5,4.79,5.92,5.19,3.89,3.62,3.96,7.95,6.94,8.91,11.63,12.91,15.64,13.45,8.26,9.56,6.7
4.37,4.72,4.05,6.05,9.69,10.78,11.21,13.56,17.64,19.66,19.5,19.59,20.04,18.56,17.3,18.33,19.57,20.31,16.87,15.85,15.07,15.96,17.86,20.23
21.7,21.04,18.27,17.97,17.55,17.16,16.87,18.28,22.3,27.05,27.18,26.99,26.96,27.62,27.71,27.54,26.77,26.68,25.93,25.26,26.62,27.41,24.9,23.24
24.07,25.02,20.25,14.8,15.48,15.46,14.46,17.45,19.48,18.92,19.22,16.68,15.39,16.07,15.12,12.56,12.3,12.27,12.37,10.66,8.26,8.55,5.42,2.43
2.2,2.29,3.25,4.41,4.95,6.63,6.14,6.86,8.74,7.77,3.32,0.06,0.82,0.5,0.34,0.78,1.08,0.53,0.22,0.19,0.6,1.3,1.72,1.09
0.54,0.55,0.69,0.6,0.65,0.65,0.43,0.18,0.21,0.16,0.31,0.74,1.07,1.72,1.29,0.94,0.96,0.9,0.66,1.35,2.55,3.6,4.22,4.13
4.41,4.08,3.06,4.53,4.85,6.03,5.01,3.89,3.07,1.98,1.11,1.51,1.8,1.97,2.68,3.51,3.19,2.73,2.74,3.95,4.47,5.19,6.55,4.45
3.99,4,5.72,6.81,6.82,6.01,8.9,7.54,9.35,8.35,6.38,3.51,2.15,2.09,1.43,1.8,2.22,2.68,3.25,6.21,8.4,9.97,9.77,9.6
7.79,5.44,4.93,5.04,4.75,4.99,4.84,4.24,2.89,2.93,3.6,4.8,4.31,4.05,3.09,3.28,2.62,2.41,3,5.74,5.36,4.3,4.07,4.51
4.85,5.94,5.07,3.33,2.63,5.53,9.71,12.54,12.55,11.19,9.49,8.38,9.4,9.6,9.35,8.6,5.99,6.87,6.24,5.49,4.77,3.99,3.18,2.74
3.95,4.05,4.35,4.16,4.85,5.49,7.84,11.95,12.54,11.9,10.99,9.83,8.35,7.21,7.8,7.55,7.78,7.36,5.27,3.76,3.69,4.05,3.58,4.49
4.35,3.35,2.69,2.84,1.86,1.39,0.81,1.19,1.34,2.03,3.31,3.63,3.53,4.5,5.98,7.11,8.61,9.9,9.08,10.07,12.97,17.67,15.74,14.31
14.27,16.15,19.49,18.91,19.96,19.63,16.84,20.26,23.27,24.66,26.37,27.39,27.29,26.79,26.05,24.97,25.68,25.32,25.58,25.29,25.7,25.91,26.36,25.35
24.11,23.87,23.62,24.3,26.01,24.7,21.14,14.74,21.25,24.15,24.85,24.95,24.62,24.01,24.22,24.11,23.06,22.71,23.03,24.03,23.18,21.97,20.95,21.68
20.95,19.07,18.11,19.55,21.98,22.94,20.21,19.89,22.65,23.48,24.94,23.22,22.46,21.19,21.03,19.6,17.45,18.98,15.58,11.49,10.37,9.6,6.86,6.4
6.5,6.07,6,5.5,5.42,5.21,5.32,5.32,4.97,1.72,0.53,0.59,0.99,1.27,2.15,1.97,2.82,3.33,3.07,2.65,2.78,4.13,3.45,2.13
2.54,3.47,3.86,4,2.76,3.64,4.52,7.32,8.84,13.29,17.92,20.03,21.15,22.24,22.42,21.5,21.44,17.16,15.44,17.65,16.76,12.65,9.89,14.17
17.25,19.59,19.82,21.84,21.83,17.09,14.48,16.32,10.93,7.32,5.22,5.18,6.62,11.48,12.43,15.45,9.79,8.17,7.45,5.13,3.14,3.05,4.56,5.85
6.42,5.27,4.87,3.86,4.61,4.32,3.48,3.3,3.91,2.06,2.86,3.44,3.49,3.52,3.96,3.29,3.86,6.17,6.38,7.95,7.87,7.28,7.66,7.59
7.17,8.04,8.73,10.48,8.74,7.51,6.21,4.86,4.2,2.2,1.62,1.87,2.78,3.51,4.78,4.15,4.89,6.73,6.2,4.9,8.23,9.89,9.82,9.82
10.24,9.96,9.16,5.5,4.19,3.35,4.5,3.52,1.88,2.26,2.32,2.77,3.06,5,6.72,6.86,5.64,7.67,10.47,8.98,8.76,9.57,9.71,8.95
8.84,8.54,6.67,7.22,5.47,3.79,3.12,3.44,4.17,2.92,4.49,4.87,6.4,7.9,10.41,11.16,10.85,11.02,9.19,9.63,9.78,10.78,7.41,6.99
6.86,5.78,5.44,3.92,2.68,1.73,2.01,1.35,1.47,1.63,0.69,1.11,0.85,1.08,1.19,1.62,1.89,1.76,1.63,1.32,2.39,2.65,3.03,2.95
2.84,3.83,1.65,1.13,0.93,0.29,0.63,0.9,0.13,0.24,1.06,1.28,1.25,2.07,2.53,2.06,1.96,1.11,1.48,1.77,1.54,1.17,0.97,1.04
0.67,1.01,1.63,1.27,2.82,3.67,3.62,3.37,2.16,2.18,2.23,1.33,1.38,1.32,1.79,2.55,2.29,1.41,1.24,1.11,0.88,1.16,0.83,0.55
0.75,0.69,0.56,0.53,0.53,0.53,0.53,0.53,0.53,0.06,-0.01,0.06,0.51,1.17,0.9,0.82,1.31,0.91,0.44,0.36,0.32,0.34,0.31,0.63
0.79,0.86,0.54,0.61,0.37,0.43,0.46,0.66,0.44,0.32,0.27,0.29,0.37,0.62,0.97,0.81,0.55,0.29,0.28,0.18,0.14,0.1,0.18,0.29
0.53,0.74,0.9,0.95,0.64,0.71,1.68,1.51,1.43,1.76,1.05,1,1.34,1.25,1.55,1.41,1.56,1.86,1.13,1.09,1.47,0.68,0.43,0.53
0.36,0.4,0.38,0.66,0.36,0.26,0.27,0.08,0,0,0.34,0.46,0.39,0.36,1.64,1.8,1.19,0.61,0.48,0.15,0.04,0.09,0.26,0.38
0.4,0.18,0.28,0.4,0.25,0.48,0.72,0.35,0.07,0.33,0.38,0.74,1.06,1.57,2,2.45,3.55,2.4,2.54,1.83,1.37,2.24,1.44,1.11
1.93,2.5,2.79,4.42,1.89,1.9,1.7,1.46,0.71,0.84,1.27,0.76,0.74,1.55,1.93,2.61,2.38,2.62,3.06,2.46,2.28,2.54,2.44,3.92
3.34,2.2,2.15,2.35,1.56,1.09,1.35,1.47,1,0.83,1.01,1.28,1.46,1.92,2.49,2.61,2.08,2.13,1.78,1.61,1.6,2.97,4.64,5.48
6.17,7.03,8.52,8.3,8.11,10.92,14.89,13.26,13.17,13.19,11.59,12.72,11.01,10.22,10.59,10.11,10.51,10.36,9.51,10.75,12.4,12.82,13.63,14.78
10.59,9.39,9.2,8.98,8.84,9.02,10.19,11.57,12.98,18.05,22.17,23.6,23.5,24.8,21.93,19.74,19.89,19.78,22.33,23.39,23.64,22.53,18.47,16.26
14.48,12.44,9.97,9.6,9.83,9.69,10.42,13.34,15.3,19.16,23.14,24.68,23.92,21.81,17.02,11.7,10.3,8.26,7.59,6.29,7.38,7.8,8.94,5.12
3.27,0.8,0.17,0.6,1.42,2.36,3.83,3.9,4.84,5.46,4.76,4.33,5.45,4.72,2.56,2.53,1.88,1.27,1.24,1.37,1.6,0.83,0.77,1.61
4.06,6.27,6.2,4.8,3.59,4.75,3.99,3.29,2.52,2.17,1.47,4.04,3.85,5,3.88,4.09,4.34,5.88,6.22,6.07,7.09,5.04,4.71,3.56
3.3,3.43,4.6,6.67,10.25,15.63,15.64,13.73,13.61,17.05,19.72,21.08,22.78,21.71,20.12,19.78,20.84,17.77,18.93,21.25,22.08,20.87,13.17,7.44
6.83,3.51,1.02,1.41,2.37,2.54,2.44,1.15,3.56,2.78,2.95,2.95,2.96,4.39,3.63,2.18,1.43,0.96,0.45,1.87,2.25,2.6,2.98,2.79
2.38,1.71,1.78,1.89,2.97,4.86,3.94,3.79,2.64,1.26,0.8,0.34,0.66,1.61,1.2,0.95,1.31,0.6,0.24,0.69,0.43,0.18,0.05,0.21
0.66,2.16,4.7,9.03,8.03,5.44,3.01,4.41,3.93,8.32,12.96,12.78,10.33,9.94,6.29,8.97,13.01,16.02,11.31,12.13,10.96,13.04,12.27,12.39
13.16,12.35,7.97,8.19,7.67,7.59,9.25,8.63,12.45,13.97,12.06,11.79,11.69,9.6,11.04,15.48,14.02,19.71,21.8,23.87,23.3,19.54,17.05,13.96
9.84,9.22,8.08,7.36,6.97,7.96,8.63,8.98,10.95,13,16.07,17.63,17.79,16.52,14.31,13.58,13.78,13.88,15.32,17.69,18.93,16.99,15.64,13.84
11.21,8.32,7.05,6.62,6.57,6.66,9.7,12.7,15.02,19.71,23.17,23.15,20.53,21.01,20.81,18.87,17.04,17.61,20.07,24.14,24.84,23.43,16.53,13.5
12.06,9.93,8.37,8.41,7.85,8.06,10.88,13.4,16.92,21.49,22.65,22.72,22.85,21.27,15.22,13.05,13.13,15.48,21.48,20.05,19.17,18.05,15.82,11.22
11.66,10.33,10.44,10.79,11.35,12.65,13.75,16.49,18.77,22.97,19.91,18.46,19.04,18.43,18.87,19.63,19.97,18.54,15.27,16.03,17.64,17.83,20.17,14.64
9.26,9.5,9.88,8.83,7.77,9.45,10.61,11.37,19.2,20.11,20.51,18.68,18.12,16.46,13.96,14.02,11.66,12.63,13.49,16.06,17.71,18.24,20.03,17.53
11.71,10.02,9.29,9.32,9.43,10.46,11.28,16.34,18.94,15.18,14.26,14.6,14.28,10.64,11.71,11.34,15.89,21.51,23.99,23.88,23.28,21.12,21.99,16.69
14.18,13.37,11.12,10.4,9.02,9.12,9.92,11.08,16.19,18.45,18.61,17.12,12.68,11.03,10.28,9.66,7.81,6.4,6.92,5.91,5.71,5.3,3.38,2.49
1.02,0.83,2.67,4.7,1.21,1.68,3.9,3.92,2.23,1.4,1.25,0.68,0.5,3.91,2.02,1.38,0.07,0.06,4.15,4.76,0.16,0.18,0.03,0.07
0.88,1.05,0.89,1.29,2.29,3.19,6.53,7.12,2.99,4.16,8.69,8.87,7.88,8.9,7.06,7.83,4.82,2.17,2.3,2.67,1.48,1.09,0.92,1.22
2.62,4.29,4.43,5.24,5.55,6.53,6.53,3.5,0.62,0.33,0.94,1.01,1.56,1.59,1.1,0.43,0.19,0.23,0.3,2.87,13.76,19.43,12.21,3.43
0.77,0.26,-0.01,0.03,0.08,0.03,-0.01,-0.01,0.31,1.09,4.09,12.07,12.59,11.71,9.55,8.62,5.65,6.2,7.23,11.35,10.03,9.75,11.21,13.27
11.52,12.6,9.85,7.38,5.65,6.62,8.76,12.38,17,17.72,18.1,16.8,16.21,16.26,17.18,18.25,18.22,18.87,18.57,17.94,18.67,17.22,14.07,11.08
9.98,8.73,8.17,7.56,7.88,8.28,8.89,11.29,14.88,20.8,20.96,20.36,19.71,19.75,18.68,17.53,16.48,14.86,16.48,20.14,21.19,21.47,20.54,18.43
15.09,12.14,10.21,10.01,8.65,7.86,9.65,12.11,17.71,19.69,19.03,18.14,15.02,14.71,14.84,14.92,15.27,17.17,18.26,17.41,18.6,19.06,18.75,18.7
15.89,11.93,11.27,11.46,10.55,9.25,11.58,15.54,11.05,10.33,10.41,8.88,6.49,4.09,4.03,4.41,3.92,6.2,6.1,4.13,5.7,7.49,8.1,7.07
5.14,5.17,3.44,2.17,1.94,2.1,1.7,2.76,2.46,0.99,0.75,0.5,0.58,0.87,1.24,1.59,0.74,1.34,0.86,0.61,1.24,2.16,2.18,2.36
2.19,2.8,2.83,2.85,1.41,0.86,0.67,1.1,1.24,1.68,2.41,1.39,1.52,1.46,1.52,0.96,1.34,0.83,0.77,1.39,2.01,1.6,1.31,1.01
0.73,0.47,0.43,0.47,0.52,0.62,0.93,1.48,0.92,0.59,0.54,0.32,0.6,0.82,0.28,0.37,0.48,0.22,0.14,0.37,0.32,0.4,0.64,1.71
1.77,1.3,0.93,1.39,1.84,1.5,1.43,1.42,1.11,0.75,0.69,0.54,1.25,1.99,2.7,2.91,3.54,3.79,5.16,6.81,8.53,8.8,7.35,6.47
6.23,4.11,3.62,5.09,4.59,3.82,2.83,2.69,2.79,3.31,3.92,3.87,5.15,8.04,7.61,9.69,10.97,9.51,7.07,6.52,7.1,7.62,7.79,8.18
10.2,12.17,10.13,8.7,8.98,6.9,8.61,8.12,12.34,11.47,8.86,8.32,7.8,6.76,6.06,4.39,2.28,1.98,2.48,1.92,2.23,1.68,1.32,6.02
10.91,10.73,10.12,9.24,9.82,9.41,10.21,9.37,13.58,18.12,20.46,22.14,23.28,21.66,19.97,15.54,14.55,14.77,0,18.75,18.73,16.88,13.95,13.95
13.95,14.06,7.6,6.52,6.18,6.36,9.99,13.79,12.39,17.52,18.76,16.3,16.77,16.24,14.45,14.39,14.31,14.01,15.35,19.9,18.69,18.1,11.33,7.74
8.81,6.85,6.55,4.85,4.66,4.24,6.21,6.37,3.74,1.64,0.08,-0.01,0.03,0.11,0.1,0.11,0.06,0.19,0.26,0.29,0.71,1.32,1.43,2.62
7.56,6.65,5.24,5.49,6.82,5.06,5.65,5.79,6.55,4.3,4.53,4.69,4.19,7.15,8.69,9.89,12.2,13.7,13.46,14.3,14.16,14.6,13.94,17.26
17.98,8.68,5.71,5.04,4.82,4.62,5.23,6.35,7.56,13.52,15.66,16.09,12.47,11.28,10.99,7.65,6.26,7.43,6.44,6,6.27,6.8,4.96,7.36
